UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
16:56:20, 162, 0, 99886,  ,  , 17.15, 77.00,  ,  ,  , 
16:56:21, 162, 0, 99888,  ,  , 17.25, 77.20,  ,  ,  , 
16:56:22, 162, 0, 99891,  ,  , 17.33, 77.35,  ,  ,  , 
16:56:23, 162, 0, 99894,  ,  , 17.42, 77.30,  ,  ,  , 
16:56:24, 162, 0, 99892,  ,  , 17.50, 77.25,  ,  ,  , 
16:56:25, 162, 0, 99891,  ,  , 17.59, 77.10,  ,  ,  , 
16:56:26, 162, 0, 99890,  ,  , 17.68, 77.00,  ,  ,  , 
16:56:27, 162, 0, 99889,  ,  , 17.76, 76.75,  ,  ,  , 
16:56:28, 162, 0, 99888,  ,  , 17.85, 76.55,  ,  ,  , 
16:56:29, 162, 0, 99888,  ,  , 17.94, 76.40,  ,  ,  , 
16:56:30, 162, 0, 99889,  ,  , 18.00, 76.25,  ,  ,  , 
16:56:31, 162, 0, 99890,  ,  , 18.09, 76.10,  ,  ,  , 
16:56:32, 162, 0, 99892,  ,  , 18.17, 75.90, 22.0,  ,  , 
16:56:33, 162, 0, 99893,  ,  , 18.25, 75.65,  ,  ,  , 0
16:56:34, 162, 0, 99894,  ,  , 18.31, 75.30,  ,  ,  , 0
16:56:35, 162, 0, 99896,  ,  , 18.38, 74.90,  ,  ,  , 0
16:56:36, 161, 0, 99896,  ,  , 18.44, 74.50,  ,  ,  , 0
16:56:37, 161, 0, 99897,  ,  , 18.46, 74.05,  ,  ,  , 0
16:56:38, 161, 0, 99898,  ,  , 18.45, 73.55,  ,  ,  , 0
16:56:39, 162, 0, 99895,  ,  , 18.43, 73.10,  ,  ,  , 0
16:56:40, 162, 0, 99892,  ,  , 18.49, 72.70,  ,  ,  , 0
16:56:41, 162, 0, 99890,  ,  , 18.63, 72.40,  ,  ,  , 0
16:56:42, 161, 0, 99897,  ,  , 18.74, 72.10,  ,  ,  , -0.1
16:56:43, 161, 0, 99906,  ,  , 18.84, 71.85,  ,  ,  , -0.1
16:56:44, 160, -1, 99916,  ,  , 18.84, 71.75,  ,  ,  , -0.2
16:56:45, 160, -1, 99908,  ,  , 18.81, 71.60,  ,  ,  , -0.1
16:56:46, 161, 0, 99900,  ,  , 18.78, 71.40,  ,  ,  , 0
16:56:47, 162, 0, 99892,  ,  , 18.78, 71.20,  ,  ,  , 0
16:56:48, 162, 0, 99891,  ,  , 18.76, 70.95,  ,  ,  , 0
16:56:49, 162, 0, 99890,  ,  , 18.76, 70.75,  ,  ,  , 0
16:56:50, 162, 0, 99890,  ,  , 18.77, 70.60,  ,  ,  , 0
16:56:50, 162, 0, 99890,  ,  , 18.78, 70.45,  ,  ,  , 0.1
16:56:51, 162, 0, 99890,  ,  , 18.81, 70.35,  ,  ,  , 0
16:56:52, 162, 0, 99890,  ,  , 18.84, 70.25,  ,  ,  , 0
16:56:53, 162, 0, 99888,  ,  , 18.88, 70.20,  ,  ,  , 0
16:56:54, 162, 0, 99887,  ,  , 18.92, 70.10,  ,  ,  , 0.1
16:56:55, 162, 0, 99886,  ,  , 18.94, 70.00,  ,  ,  , 0.1
16:56:56, 162, 0, 99886,  ,  , 18.99, 69.90,  ,  ,  , 0.2
16:56:57, 162, 0, 99886,  ,  , 19.03, 69.75,  ,  ,  , 0.2
16:56:58, 162, 0, 99886,  ,  , 19.07, 69.65, 23.0,  ,  , 0.1
16:56:59, 162, 0, 99886,  ,  , 19.10, 69.45,  ,  ,  , 0
16:57:00, 162, 0, 99886,  ,  , 19.14, 69.35,  ,  ,  , 0
16:57:01, 162, 0, 99886,  ,  , 19.17, 69.20,  ,  ,  , 0
16:57:02, 162, 0, 99886,  ,  , 19.20, 69.10,  ,  ,  , 0
16:57:03, 162, 0, 99886,  ,  , 19.20, 68.95,  ,  ,  , 0
