UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
20:46:42, 185, 0, 99320,  ,  , 21.51, 53.35,  ,  ,  , 
20:46:44, 185, 0, 99320,  ,  , 21.52, 53.30,  ,  ,  , 
20:46:45, 185, 0, 99320,  ,  , 21.52, 53.30,  ,  ,  , 
20:46:46, 185, 0, 99320,  ,  , 21.52, 53.25,  ,  ,  , 
20:46:47, 185, 0, 99321,  ,  , 21.52, 53.20,  ,  ,  , 
20:46:48, 184, 0, 99322,  ,  , 21.51, 53.20,  ,  ,  , 
20:46:49, 184, 0, 99324,  ,  , 21.52, 53.20,  ,  ,  , 
20:46:50, 184, 0, 99323,  ,  , 21.52, 53.15,  ,  ,  , 
20:46:51, 184, 0, 99322,  ,  , 21.52, 53.15,  ,  ,  , 
20:46:52, 185, 0, 99322,  ,  , 21.52, 53.20,  ,  ,  , 
20:46:53, 185, 0, 99321,  ,  , 21.51, 53.30,  ,  ,  , 
20:46:54, 185, 0, 99320,  ,  , 21.49, 53.50,  ,  ,  , 
20:46:55, 185, 0, 99320,  ,  , 21.47, 53.60,  ,  ,  , 0
20:46:56, 185, 0, 99320,  ,  , 21.46, 53.70,  ,  ,  , 0
20:46:57, 185, 0, 99321,  ,  , 21.45, 53.80,  ,  ,  , 0
20:46:58, 185, 0, 99322,  ,  , 21.43, 53.95,  ,  ,  , 0
20:46:59, 184, 0, 99322,  ,  , 21.41, 54.05,  ,  ,  , 0
20:47:00, 184, 0, 99323,  ,  , 21.40, 54.20,  ,  ,  , 0
20:47:01, 184, 0, 99324,  ,  , 21.40, 54.30,  ,  ,  , 0
20:47:02, 184, 0, 99323,  ,  , 21.40, 54.45,  ,  ,  , 0
20:47:03, 184, 0, 99322,  ,  , 21.38, 54.60,  ,  ,  , 0
20:47:04, 185, 0, 99322,  ,  , 21.37, 54.75,  ,  ,  , 0
20:47:05, 185, 0, 99322,  ,  , 21.37, 55.00,  ,  ,  , 0
20:47:06, 185, 0, 99322,  ,  , 21.37, 55.15,  ,  ,  , 0
20:47:07, 185, 0, 99322,  ,  , 21.38, 55.25, 22.5,  ,  , 0
20:47:08, 184, 0, 99322,  ,  , 21.38, 55.35,  ,  ,  , 0
20:47:09, 184, 0, 99323,  ,  , 21.40, 55.40,  ,  ,  , 0
20:47:10, 184, 0, 99324,  ,  , 21.40, 55.45,  ,  ,  , 0
20:47:11, 184, 0, 99324,  ,  , 21.42, 55.50,  ,  ,  , 0
20:47:12, 184, 0, 99324,  ,  , 21.44, 55.55,  ,  ,  , 0
20:47:13, 184, 0, 99324,  ,  , 21.45, 55.55,  ,  ,  , 0
20:47:14, 184, 0, 99324,  ,  , 21.46, 55.55,  ,  ,  , 0
20:47:15, 184, 0, 99325,  ,  , 21.50, 55.50,  ,  ,  , 0
20:47:16, 184, 0, 99326,  ,  , 21.51, 55.50,  ,  ,  , 0
20:47:17, 184, 0, 99326,  ,  , 21.53, 55.45,  ,  ,  , 0
20:47:18, 184, 0, 99327,  ,  , 21.55, 55.30,  ,  ,  , 0
20:47:19, 184, 0, 99328,  ,  , 21.56, 55.15,  ,  ,  , 0
20:47:20, 184, 0, 99328,  ,  , 21.57, 55.00,  ,  ,  , 0
20:47:21, 184, 0, 99328,  ,  , 21.58, 54.80,  ,  ,  , 0
20:47:22, 184, 0, 99328,  ,  , 21.60, 54.65,  ,  ,  , 0
20:47:23, 184, 0, 99327,  ,  , 21.61, 54.55,  ,  ,  , 0
20:47:24, 184, 0, 99326,  ,  , 21.62, 54.40,  ,  ,  , 0
20:47:25, 184, 0, 99326,  ,  , 21.65, 54.30,  ,  ,  , 0
20:47:26, 184, 0, 99327,  ,  , 21.66, 54.20,  ,  ,  , 0
20:47:27, 184, 0, 99328,  ,  , 21.67, 54.05,  ,  ,  , 0
20:47:28, 184, 0, 99330,  ,  , 21.67, 54.00,  ,  ,  , 0
20:47:29, 184, 0, 99328,  ,  , 21.67, 54.10,  ,  ,  , 0
20:47:30, 184, 0, 99327,  ,  , 21.68, 54.15,  ,  ,  , 0
20:47:31, 184, 0, 99326,  ,  , 21.68, 54.10,  ,  ,  , 0
20:47:32, 184, 0, 99326,  ,  , 21.68, 54.10,  ,  ,  , 0
20:47:33, 184, 0, 99326,  ,  , 21.66, 54.05,  ,  ,  , 0
20:47:34, 184, 0, 99326,  ,  , 21.62, 54.10, 23.0,  ,  , 0
20:47:35, 184, 0, 99326,  ,  , 21.60, 54.20,  ,  ,  , 0
20:47:36, 184, 0, 99327,  ,  , 21.60, 54.30,  ,  ,  , 0
20:47:37, 184, 0, 99328,  ,  , 21.59, 54.35,  ,  ,  , 0
20:47:38, 184, 0, 99330,  ,  , 21.57, 54.30,  ,  ,  , 0
20:47:39, 184, 0, 99332,  ,  , 21.56, 54.25,  ,  ,  , 0
20:47:40, 183, -1, 99334,  ,  , 21.57, 54.25,  ,  ,  , 0
20:47:41, 183, -1, 99343,  ,  , 21.60, 54.30,  ,  ,  , -0.1
20:47:42, 182, -2, 99352,  ,  , 21.67, 54.35,  ,  ,  , -0.2
20:47:43, 181, -3, 99362,  ,  , 21.72, 54.40,  ,  ,  , -0.3
20:47:44, 181, -3, 99360,  ,  , 21.77, 54.40,  ,  ,  , -0.3
20:47:45, 181, -3, 99359,  ,  , 21.86, 54.40,  ,  ,  , -0.2
20:47:46, 181, -3, 99358,  ,  , 21.91, 54.30,  ,  ,  , -0.2
20:47:47, 182, -2, 99355,  ,  , 21.99, 54.25,  ,  ,  , -0.2
20:47:48, 182, -2, 99352,  ,  , 22.08, 54.25,  ,  ,  , -0.2
20:47:49, 182, -2, 99350,  ,  , 22.14, 54.20,  ,  ,  , -0.2
20:47:50, 183, -1, 99344,  ,  , 22.14, 54.15,  ,  ,  , -0.1
20:47:51, 183, -1, 99339,  ,  , 22.15, 54.10,  ,  ,  , -0.1
20:47:52, 183, -1, 99334,  ,  , 22.17, 54.00,  ,  ,  , 0
20:47:53, 183, -1, 99334,  ,  , 22.13, 53.90,  ,  ,  , 0
20:47:54, 183, -1, 99335,  ,  , 22.06, 53.90,  ,  ,  , 0.1
20:47:55, 183, -1, 99336,  ,  , 22.03, 53.85,  ,  ,  , 0.1
20:47:56, 183, -1, 99341,  ,  , 22.03, 53.90,  ,  ,  , 0.1
20:47:57, 182, -2, 99346,  ,  , 22.06, 54.20,  ,  ,  , 0.1
20:47:58, 182, -2, 99352,  ,  , 22.14, 54.75,  ,  ,  , 0
20:47:59, 182, -2, 99349,  ,  , 22.21, 55.45,  ,  ,  , 0
20:48:00, 182, -2, 99346,  ,  , 22.28, 55.45,  ,  ,  , 0
20:48:01, 183, -1, 99344,  ,  , 22.35, 55.35, 24.8,  ,  , 0
20:48:02, 183, -1, 99340,  ,  , 22.41, 55.35,  ,  ,  , 0.1
20:48:03, 183, -1, 99337,  ,  , 22.45, 55.15,  ,  ,  , 0
20:48:04, 183, -1, 99334,  ,  , 22.49, 54.80,  ,  ,  , 0
20:48:05, 182, -2, 99345,  ,  , 22.53, 54.50,  ,  ,  , -0.1
20:48:06, 181, -3, 99357,  ,  , 22.54, 54.25,  ,  ,  , -0.2
20:48:07, 180, -4, 99370,  ,  , 22.51, 54.05,  ,  ,  , -0.2
20:48:08, 180, -4, 99370,  ,  , 22.53, 54.00,  ,  ,  , -0.2
20:48:09, 180, -4, 99371,  ,  , 22.60, 54.10,  ,  ,  , -0.2
20:48:10, 180, -4, 99372,  ,  , 22.71, 54.15,  ,  ,  , -0.2
20:48:11, 180, -4, 99372,  ,  , 22.78, 53.95,  ,  ,  , -0.2
20:48:12, 180, -4, 99373,  ,  , 22.86, 53.70,  ,  ,  , -0.2
20:48:13, 180, -4, 99374,  ,  , 22.94, 53.30,  ,  ,  , -0.2
20:48:14, 180, -4, 99372,  ,  , 23.00, 52.80,  ,  ,  , -0.2
20:48:15, 180, -4, 99371,  ,  , 23.06, 52.35,  ,  ,  , -0.2
20:48:16, 180, -4, 99370,  ,  , 23.06, 52.05,  ,  ,  , -0.3
20:48:17, 181, -3, 99366,  ,  , 23.10, 51.80,  ,  ,  , -0.2
20:48:18, 181, -3, 99363,  ,  , 23.09, 51.55,  ,  ,  , -0.1
20:48:19, 181, -3, 99360,  ,  , 23.01, 51.25,  ,  ,  , 0
20:48:20, 182, -2, 99355,  ,  , 22.99, 51.00,  ,  ,  , 0.1
20:48:21, 182, -2, 99350,  ,  , 22.98, 50.90,  ,  ,  , 0.2
20:48:22, 182, -2, 99346,  ,  , 22.94, 50.95,  ,  ,  , 0.2
20:48:23, 183, -1, 99342,  ,  , 22.91, 51.00,  ,  ,  , 0.2
20:48:24, 183, -1, 99338,  ,  , 22.87, 51.00,  ,  ,  , 0.2
20:48:25, 183, -1, 99334,  ,  , 22.80, 50.95,  ,  ,  , 0.3
20:48:26, 183, -1, 99335,  ,  , 22.72, 50.95,  ,  ,  , 0.3
20:48:27, 183, -1, 99336,  ,  , 22.58, 50.80,  ,  ,  , 0.2
20:48:28, 183, -1, 99338,  ,  , 22.48, 50.70, 26.5,  ,  , 0.2
20:48:31, 183, -1, 99338, 0.15, 0.00, 22.36, 50.90,  , 43.026363, -87.613485, 0.2
20:48:32, 182, -2, 99353, 0.15, 0.00, 22.34, 50.95,  ,  ,  , 0
20:48:33, 181, -3, 99364, 0.20, 0.00, 22.33, 51.05,  , 43.026357, -87.613460, -0.1
20:48:35, 181, -3, 99358, 0.30, 0.00, 22.25, 51.40,  ,  ,  , -0.1
20:48:36, 182, -2, 99356, 0.20, 0.00, 22.21, 51.65,  , 43.026370, -87.613465, -0.1
20:48:38, 181, -3, 99366, 0.20, 0.00, 22.17, 51.90,  ,  ,  , -0.2
20:48:39, 180, -4, 99372, 0.05, 0.00, 22.21, 52.00,  , 43.026375, -87.613533, -0.2
20:48:41, 180, -4, 99374, 0.35, 298.80, 22.27, 52.10,  ,  ,  , -0.2
20:48:42, 180, -4, 99376, 0.30, 269.00, 22.36, 52.30,  , 43.026373, -87.613572, -0.2
20:48:43, 180, -4, 99376, 0.35, 282.30, 22.46, 52.40,  ,  ,  , -0.3
20:48:44, 180, -4, 99376, 0.30, 295.80, 22.58, 52.35,  ,  ,  , -0.2
20:48:45, 180, -4, 99376, 0.30, 268.90, 22.70, 52.35,  , 43.026390, -87.613527, -0.1
20:48:46, 180, -4, 99374, 0.20, 268.90, 22.79, 52.40,  ,  ,  , -0.1
20:48:47, 180, -4, 99373, 0.25, 268.90, 22.86, 52.40,  ,  ,  , -0.1
20:48:48, 180, -4, 99372, 0.40, 317.50, 22.94, 52.35,  , 43.026378, -87.613503, -0.1
20:48:50, 180, -4, 99370, 0.10, 317.50, 23.20, 52.20,  ,  ,  , -0.1
20:48:51, 180, -4, 99370, 0.40, 288.20, 23.32, 52.05,  , 43.026385, -87.613503, 0
20:48:52, 181, -3, 99357, 0.10, 288.20, 23.41, 52.05,  ,  ,  , 0.1
20:48:53, 182, -2, 99345, 0.50, 259.10, 23.47, 51.90,  ,  ,  , 0.2
20:48:54, 183, -1, 99334, 0.35, 203.80, 23.47, 52.00, 28.2, 43.026383, -87.613495, 0.3
20:48:55, 183, -1, 99335, 0.80, 305.60, 23.44, 51.80,  ,  ,  , 0.3
20:48:56, 183, -1, 99336, 0.10, 305.60, 23.34, 51.70,  ,  ,  , 0.3
20:48:57, 183, -1, 99338, 0.30, 305.60, 23.23, 51.60,  , 43.026407, -87.613505, 0.3
20:48:58, 183, -1, 99334, 0.30, 337.00, 23.08, 51.50,  ,  ,  , 0.3
20:48:59, 184, 0, 99331, 0.30, 337.00, 23.03, 51.50,  ,  ,  , 0.3
20:49:00, 184, 0, 99328, 0.30, 337.00, 22.95, 51.55,  , 43.026413, -87.613508, 0.3
20:49:01, 183, -1, 99343, 0.30, 337.00, 22.88, 51.65,  ,  ,  , 0.2
20:49:02, 181, -3, 99359, 0.30, 234.70, 22.80, 51.70,  ,  ,  , 0.1
20:49:03, 180, -4, 99376, 0.40, 242.00, 22.75, 51.95,  , 43.026410, -87.613523, 0
20:49:04, 181, -3, 99363, 0.30, 242.00, 22.73, 52.15,  ,  ,  , 0
20:49:05, 182, -2, 99350, 0.30, 242.00, 22.67, 52.40,  ,  ,  , 0
20:49:06, 183, -1, 99338, 0.15, 242.00, 22.58, 52.45,  , 43.026413, -87.613533, 0.1
20:49:07, 183, -1, 99335, 0.45, 285.00, 22.48, 52.65,  ,  ,  , 0
20:49:08, 183, -1, 99333, 0.45, 291.70, 22.39, 52.85,  ,  ,  , 0
20:49:09, 184, 0, 99332, 0.40, 296.50, 22.31, 52.95,  , 43.026413, -87.613542, 0
20:49:10, 184, 0, 99332, 0.25, 296.50, 22.23, 53.15,  ,  ,  , 0
20:49:11, 184, 0, 99332, 0.25, 296.50, 22.11, 53.40,  ,  ,  , 0
20:49:12, 184, 0, 99332, 0.25, 296.50, 21.97, 53.55,  , 43.026417, -87.613543, 0
20:49:13, 184, 0, 99331, 0.25, 296.50, 21.85, 53.75,  ,  ,  , 0.1
