UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
15:42:11, 198, 0, 100288,  ,  , 23.20, 48.20,  ,  ,  , 
15:42:11, 198, 0, 100288,  ,  , 23.13, 48.15,  ,  ,  , 
15:42:12, 198, 0, 100288,  ,  , 23.01, 48.20,  ,  ,  , 
15:42:13, 197, -1, 100289,  ,  , 22.91, 48.15,  ,  ,  , 
15:42:14, 197, -1, 100290,  ,  , 22.78, 48.10,  ,  ,  , 
15:42:15, 197, -1, 100296,  ,  , 22.60, 47.80,  ,  ,  , 
15:42:16, 196, -2, 100303,  ,  , 22.45, 47.35,  ,  ,  , 
15:42:17, 196, -2, 100310,  ,  , 22.40, 46.80,  ,  ,  , 
15:42:18, 196, -2, 100309,  ,  , 22.33, 46.60,  ,  ,  , 
15:42:19, 196, -2, 100308,  ,  , 22.27, 46.45,  ,  ,  , 
15:42:20, 196, -2, 100308,  ,  , 22.34, 46.25,  ,  ,  , 
15:42:21, 196, -2, 100304,  ,  , 22.33, 46.15,  ,  ,  , 
15:42:22, 196, -2, 100301,  ,  , 22.26, 46.05,  ,  ,  , 
15:42:23, 197, -1, 100298,  ,  , 22.18, 46.05, 27.0,  ,  , -0.1
15:42:24, 197, -1, 100299,  ,  , 22.11, 46.10,  ,  ,  , -0.1
15:42:25, 197, -1, 100300,  ,  , 21.96, 46.20,  ,  ,  , -0.1
15:42:26, 196, -2, 100302,  ,  , 21.83, 46.35,  ,  ,  , -0.1
15:42:27, 197, -1, 100298,  ,  , 21.74, 46.50,  ,  ,  , -0.1
15:42:28, 197, -1, 100295,  ,  , 21.68, 46.75,  ,  ,  , 0
15:42:29, 197, -1, 100292,  ,  , 21.60, 47.20,  ,  ,  , 0.1
15:42:30, 197, -1, 100291,  ,  , 21.52, 47.50,  ,  ,  , 0.1
15:42:31, 197, -1, 100290,  ,  , 21.40, 47.80,  ,  ,  , 0.1
15:42:32, 197, -1, 100290,  ,  , 21.34, 48.15,  ,  ,  , 0.1
15:42:33, 197, -1, 100294,  ,  , 21.28, 48.45,  ,  ,  , 0.1
15:42:34, 197, -1, 100299,  ,  , 21.23, 48.75,  ,  ,  , 0
15:42:35, 196, -2, 100304,  ,  , 21.17, 49.00,  ,  ,  , 0
15:42:36, 197, -1, 100300,  ,  , 21.12, 49.40,  ,  ,  , 0
15:42:37, 197, -1, 100297,  ,  , 21.07, 49.65,  ,  ,  , 0
15:42:38, 197, -1, 100294,  ,  , 20.98, 49.95,  ,  ,  , 0
15:42:39, 197, -1, 100292,  ,  , 20.90, 50.15,  ,  ,  , 0.1
15:42:40, 197, -1, 100290,  ,  , 20.76, 50.05,  ,  ,  , 0.1
15:42:41, 198, 0, 100288,  ,  , 20.72, 49.70,  ,  ,  , 0.1
15:42:42, 197, -1, 100289,  ,  , 20.62, 49.70,  ,  ,  , 0
15:42:43, 197, -1, 100291,  ,  , 20.57, 49.80,  ,  ,  , 0
15:42:44, 197, -1, 100294,  ,  , 20.54, 49.95,  ,  ,  , 0
15:42:45, 197, -1, 100296,  ,  , 20.54, 50.10,  ,  ,  , 0
15:42:46, 197, -1, 100298,  ,  , 20.55, 50.30,  ,  ,  , 0
15:42:47, 197, -1, 100300,  ,  , 20.56, 50.45,  ,  ,  , 0
15:42:48, 197, -1, 100297,  ,  , 20.58, 50.75,  ,  ,  , 0
15:42:49, 197, -1, 100295,  ,  , 20.57, 50.90,  ,  ,  , 0
15:42:50, 197, -1, 100294,  ,  , 20.53, 50.80, 28.0,  ,  , 0
15:42:53, 197, -1, 100292,  ,  , 20.34, 51.40,  ,  ,  , 0
15:42:54, 197, -1, 100292,  ,  , 20.28, 51.75,  ,  ,  , 0
15:42:55, 197, -1, 100292,  ,  , 20.26, 52.00,  ,  ,  , 0
15:42:56, 197, -1, 100292,  ,  , 20.24, 52.30,  ,  ,  , 0
15:42:57, 197, -1, 100293,  ,  , 20.20, 52.35,  ,  ,  , 0
15:42:58, 197, -1, 100294,  ,  , 20.17, 52.55,  ,  ,  , 0
15:42:59, 197, -1, 100295,  ,  , 20.16, 52.75,  ,  ,  , 0
15:43:00, 197, -1, 100297,  ,  , 20.16, 53.00,  ,  ,  , 0
15:43:01, 197, -1, 100300,  ,  , 20.07, 53.05,  ,  ,  , 0
15:43:02, 197, -1, 100298,  ,  , 19.98, 52.65,  ,  ,  , 0
15:43:03, 197, -1, 100296,  ,  , 19.92, 52.40,  ,  ,  , 0
15:43:04, 197, -1, 100294,  ,  , 19.88, 52.15,  ,  ,  , 0
15:43:05, 197, -1, 100294,  ,  , 19.82, 52.10,  ,  ,  , 0
15:43:06, 197, -1, 100294,  ,  , 19.78, 52.20,  ,  ,  , 0
15:43:07, 197, -1, 100294,  ,  , 19.74, 52.35,  ,  ,  , 0
15:43:08, 197, -1, 100295,  ,  , 19.70, 52.45,  ,  ,  , 0
15:43:09, 197, -1, 100296,  ,  , 19.67, 52.50,  ,  ,  , 0
15:43:10, 197, -1, 100298,  ,  , 19.62, 52.65,  ,  ,  , 0
15:43:11, 197, -1, 100296,  ,  , 19.60, 52.85,  ,  ,  , 0
15:43:12, 197, -1, 100295,  ,  , 19.55, 52.95,  ,  ,  , 0
